X1,X2,X3,X4,X5,X6,X7,X8,X9,Y
644,0,37,8,0,2,1,0,20968.88,0
696,0,30,8,0,2,1,1,196134.44,0
649,1,36,8,0,2,1,0,161668.15,0
565,1,38,0,122447.76,1,0,0,67339.34,0
720,0,38,10,0,2,1,1,56229.72,1
648,0,56,6,157559.59,2,1,0,140991.23,1
632,1,41,3,126550.7,1,0,0,177644.52,1
622,0,30,2,158584.82,3,1,0,142342.55,1
493,0,31,3,0,1,1,1,176570.28,1
681,1,42,3,118199.97,2,1,0,9452.88,1
756,1,38,6,119208.85,1,1,0,169763.89,1
515,0,66,6,0,2,1,1,160663.11,0
625,0,58,10,53772.73,1,1,1,192072.1,1
677,0,25,8,130866.19,1,1,0,42410.21,0
684,0,41,7,0,1,1,1,138394.37,0
679,1,36,6,147733.64,1,0,1,172501.38,0
478,1,43,1,0,2,1,1,197916.43,0
686,0,35,4,0,2,1,1,159676.55,0
686,0,41,4,129553.76,2,1,0,187599.8,0
576,1,55,9,0,2,1,1,94450.97,0
763,0,61,1,66101.89,1,1,1,143981.27,0
572,1,43,2,140431.98,1,1,0,26450.57,1
617,0,37,4,116471.43,2,1,0,175324.74,1
425,1,39,4,0,2,1,0,197226.32,0
659,0,56,9,123785.24,1,1,0,99504.03,1
538,0,38,8,88758.95,2,0,0,28226.15,1
491,0,57,4,112044.72,1,1,1,41229.73,1
726,0,27,7,123826.07,1,0,1,78970.58,0
580,0,65,9,106804.26,3,1,0,107890.69,1
550,0,48,6,0,2,1,1,191870.28,0
542,0,59,2,68892.77,2,1,0,7905.06,1
732,1,36,7,0,2,1,1,60830.24,0
630,1,50,3,129370.91,4,1,1,47775.34,1
618,1,44,5,157955.83,2,0,0,139297.71,0
644,1,48,8,0,2,0,1,44965.54,1
658,1,50,2,0,2,1,0,52137.73,0
598,1,27,8,90721.52,2,1,0,109296.18,0
689,0,45,0,57784.22,1,1,0,197804,1
591,1,33,9,131765.72,1,1,0,118782.06,0
699,1,40,7,0,1,0,1,152876.13,1
749,1,47,9,110022.74,1,0,1,135655.29,1
650,0,25,2,114330.95,1,1,1,25325.07,0
676,0,61,8,0,2,1,1,118522.73,0
714,1,45,0,124693.48,1,0,1,187194.15,0
759,0,35,7,147936.42,1,1,1,106785.7,0
599,1,46,9,123444.72,1,1,1,31368.08,1
545,0,55,5,0,1,0,0,10034.77,1
662,0,37,6,0,2,1,0,51229.17,0
649,0,50,5,155393.32,1,1,1,87351.42,1
545,1,45,6,93796.42,2,1,1,162321.26,0
567,0,41,1,0,2,1,0,3414.72,0
681,0,29,2,148143.84,1,1,1,52021.39,0
762,1,29,10,115545.33,2,1,0,148256.43,0
850,1,35,3,162442.35,1,1,0,183566.78,0
484,0,39,5,0,2,1,1,175224.12,0
439,0,29,6,156569.43,1,1,0,180598.66,0
484,1,36,8,0,2,1,0,186136.48,0
724,0,48,6,110463.25,2,1,1,80552.11,1
640,1,33,7,154575.76,1,1,0,25722.28,1
701,0,35,9,0,2,0,0,170996.86,0
537,1,37,3,0,2,1,1,20603.32,0
523,1,41,0,119276.31,1,0,0,122284.38,1
714,0,49,4,93059.34,1,1,0,7571.51,1
518,1,46,4,113625.93,1,0,0,92727.42,1
589,1,55,7,119961.48,1,1,0,65156.83,1
719,0,42,5,137227.04,3,1,0,149097.38,1
617,0,58,3,119024.75,2,1,0,35199.24,1
651,1,35,7,74623.5,3,1,0,129451.29,1
637,0,45,2,157929.45,1,1,1,145134.49,1
569,0,42,1,0,1,1,1,83629.6,1
625,0,37,4,142711.81,1,1,0,35625.41,0
663,1,32,3,108586.86,1,1,1,182355.21,0
709,1,45,4,122917.71,1,1,1,11.58,1
707,0,31,2,82787.93,2,0,0,91423.69,0
701,1,32,5,102500.34,1,0,0,106287.77,0
620,1,39,9,159492.79,1,1,0,80582.34,1
648,0,54,7,118241.02,1,1,0,172586.89,1
730,0,22,9,65763.57,1,1,1,145792.01,0
737,0,43,1,125537.38,1,1,0,138510.01,1
624,1,26,9,74681.9,2,0,0,31231.35,0
614,0,41,7,179915.85,1,0,0,14666.35,1
541,1,46,4,124547.13,2,1,0,94499.06,0
762,1,34,4,88815.56,2,1,0,68562.26,1
655,0,35,1,82231.51,2,1,0,88798.02,0
850,1,31,3,0,2,1,0,121866.87,0
649,1,51,4,0,1,1,1,150390.57,0
850,1,28,4,147972.19,1,1,0,60708.72,1
672,1,52,8,170008.84,1,0,0,56407.42,1
541,1,51,7,90373.28,2,1,0,179861.79,0
711,1,34,4,133467.77,2,1,1,42976.64,0
630,1,30,3,0,2,0,1,10486.69,0
531,1,31,3,96288.26,1,1,0,56794.73,0
641,0,26,4,91547.84,2,0,1,28157.34,0
631,1,37,8,138292.64,2,0,0,152422.91,1
708,0,43,0,118994.84,1,1,0,181499.77,1
653,1,55,7,0,2,1,1,41967.03,0
549,0,31,9,135020.21,2,1,1,23343.18,0
556,0,52,9,0,1,1,0,175149.2,1
732,0,33,8,111379.55,1,1,1,45098.62,0
614,1,40,6,0,1,1,1,20339.79,1
580,0,57,0,136820.99,1,0,1,108528.74,0
798,0,49,5,132571.67,1,1,1,31686.33,1
524,1,40,2,180516.9,1,1,0,180002.42,0
742,0,41,4,92805.72,1,0,1,73743.95,1
540,1,22,4,0,3,1,1,186233.26,1
537,1,39,3,135309.36,1,1,0,31728.86,1
774,0,52,2,56580.93,1,1,0,113266.28,1
608,1,42,8,131390.75,2,1,0,71178.09,0
581,1,41,8,0,2,0,0,29737.14,0
628,0,61,1,97361.66,1,1,1,149922.38,1
566,0,42,6,0,1,1,0,180702.12,1
560,1,57,0,0,2,0,1,116781.71,0
537,0,46,5,100727.5,1,0,1,140857.76,1
555,1,24,5,0,2,1,0,27513.47,0
678,0,51,1,145751.03,1,0,0,109718.44,1
661,1,47,5,0,1,0,1,107243.31,1
537,0,38,1,0,2,0,1,41233.97,0
576,1,63,9,70655.48,1,0,0,78955.8,1
660,1,41,1,129901.21,1,1,0,26025.6,1
672,0,53,9,169406.33,4,1,1,147311.47,1
617,0,27,4,0,2,0,0,190269.21,0
700,1,38,9,65962.63,1,1,1,100950.48,0
727,1,36,6,140418.81,1,1,1,113033.73,1
626,1,49,9,171787.84,2,1,0,187192.23,0
686,1,38,6,149238.97,1,1,1,97825.23,0
351,0,57,4,163146.46,1,1,0,169621.69,1
739,0,37,8,0,2,1,0,191557.1,1
627,1,32,10,0,2,1,0,103287.62,0
512,0,41,8,145150.28,1,1,0,64869.32,1
652,0,40,8,84390.8,2,0,1,107876.2,0
638,1,37,2,89728.86,2,1,1,37294.88,0
753,0,38,6,142263.45,1,0,1,33730.43,0
683,0,36,7,0,2,1,0,104786.59,0
710,0,32,3,0,1,1,0,94790.34,0
645,0,21,1,0,2,0,0,28726.07,0
714,1,28,6,122724.37,1,1,1,67057.27,0
520,0,31,3,108914.17,1,1,1,183572.39,1
666,1,46,5,123873.19,1,1,1,177844.06,0
466,0,56,2,111920.13,3,1,0,197634.11,1
567,0,45,4,0,2,0,1,121053.19,0
614,0,37,8,75150.34,4,0,1,131766.67,1
711,1,38,10,0,2,0,0,53311.78,0
476,0,32,6,111871.93,1,0,0,112132.86,0
695,1,44,8,0,2,1,1,70974.13,0
655,0,50,10,0,4,1,0,179267.94,1
625,0,52,2,79468.96,1,1,1,84606.03,0
679,0,34,7,121063.85,1,1,0,56984.58,0
734,1,51,1,118537.47,1,1,1,116912.45,0
592,0,26,4,105082.07,2,1,0,132801.57,0
564,1,40,4,0,1,1,0,85455.62,1
592,1,36,2,104702.65,2,1,0,107948.72,0
758,0,50,2,95813.76,3,1,1,67944.09,1
498,1,61,7,102453.26,1,1,0,187247.56,1
782,1,52,4,0,1,1,1,52759.82,1
505,1,34,10,104498.79,1,0,1,126451.14,0
624,0,45,3,68639.57,1,1,0,168002.31,1
607,1,47,4,148826.32,1,1,1,79450.61,0
827,0,60,2,0,2,0,1,60615.83,0
651,1,40,1,134760.21,2,0,0,174434.06,1
691,1,58,3,0,1,0,1,194930.3,1
584,0,46,6,87361.02,2,1,0,120376.87,1
550,0,45,8,111257.59,1,0,0,97623.42,1
611,0,61,3,131583.59,4,0,1,66238.23,1
549,1,41,9,95020.8,3,1,1,131710.59,1
686,0,43,0,0,1,1,1,170072.9,0
660,1,50,1,0,3,1,1,191849.15,1
524,1,50,4,0,2,1,1,31840.59,1
645,0,36,8,0,2,1,1,12096.61,1
599,0,46,7,81742.84,2,1,0,83282.21,0
727,1,71,8,0,1,1,1,198446.91,1
650,0,30,6,0,1,0,0,67997.13,1
763,0,58,9,187911.55,1,0,1,35825.18,0
843,0,27,5,0,2,1,1,67494.23,0
667,0,38,6,144432.04,1,1,1,73963.17,1
705,0,50,4,77065.9,2,0,1,145159.26,0
553,1,42,1,0,2,0,0,23822.04,0
612,0,47,6,130024.87,1,1,1,45750.21,1
513,0,31,5,174853.46,1,1,0,84238.63,0
665,0,51,9,110610.41,2,0,1,1112.76,1
551,1,54,5,102994.04,1,1,0,176680.16,1
365,1,30,0,127760.07,1,1,0,81537.85,1
697,0,38,6,132591.36,1,1,1,7387.8,1
704,1,31,0,0,2,1,0,183038.33,0
656,0,46,5,113402.14,2,1,1,138849.06,0
748,1,40,0,0,1,0,0,60416.76,0
741,1,32,5,0,1,1,1,64839.23,0
778,1,44,8,123863.64,1,1,0,144494.94,0
634,1,38,2,148430.55,1,1,1,56055.72,0
505,1,40,6,47869.69,2,1,1,155061.97,0
692,1,53,7,150926.99,2,0,0,119817.19,0
537,0,47,6,103163.35,1,1,0,16259.64,1
633,1,29,10,130206.28,1,1,0,184654.87,0
833,0,28,4,136674.51,2,0,0,5278.78,0
587,1,48,1,0,2,1,1,8908,0
680,0,24,10,0,3,1,0,154971.63,1
540,1,25,5,116160.23,1,1,0,13411.67,0
814,1,31,1,118870.92,1,1,0,101704.19,0
682,0,46,2,0,1,1,1,114442.66,0
566,1,42,3,108010.78,1,1,1,157486.1,0
550,1,34,3,0,2,0,0,131281.28,0
630,1,26,7,129837.72,2,0,1,197001.15,0
546,0,58,3,106458.31,4,1,0,128881.87,1
486,1,63,9,97009.15,1,1,1,85101,0
692,1,45,6,152296.83,4,0,1,108040.86,1
850,1,49,8,0,1,0,0,25867.67,1
627,1,27,0,185267.45,2,1,1,77027.34,0
634,1,48,2,107247.69,1,1,1,103712.05,1
768,0,42,3,0,1,0,0,161242.99,1
554,0,36,3,157780.93,2,1,0,6089.13,0
629,1,35,1,172170.36,1,1,1,159777.37,0
638,1,48,2,0,2,1,1,7919.08,0
661,0,42,9,75361.44,1,1,0,27608.12,1
702,1,30,2,0,2,1,1,145537.32,0
593,1,43,9,0,2,1,1,76357.43,0
712,0,40,3,109308.79,2,1,0,120158.72,1
637,0,22,5,98800,1,1,0,122865.55,0
632,1,27,4,193125.85,1,1,1,152665.85,0
736,1,27,5,51522.75,1,0,1,192131.77,0
461,1,51,9,119889.84,1,0,0,56767.67,1
587,1,33,5,100116.82,1,1,0,34215.58,0
601,0,38,0,0,2,1,0,165196.65,0
532,1,44,3,148595.55,1,1,0,74838.64,1
850,1,53,2,94078.97,2,1,0,36980.54,0
562,1,29,9,0,1,1,1,25858.68,0
670,1,40,2,164948.98,3,0,0,177028,1
729,0,62,4,140549.4,1,1,0,30990.16,1
742,0,28,2,191864.51,1,1,0,108457.99,1
669,0,44,8,96418.09,1,0,0,131609.48,1
586,1,29,3,0,2,1,1,142238.54,0
612,1,30,9,142910.15,1,1,0,105890.55,1
740,0,37,7,0,2,1,1,194270.91,0
524,1,52,2,87894.26,1,1,0,173899.42,1
598,0,64,9,0,1,0,1,13181.37,1
799,1,35,7,0,2,0,1,140780.8,0
804,1,25,7,108396.67,1,1,0,128276.95,0
667,1,43,1,103018.45,1,1,0,32462.39,1
518,0,38,10,84764.79,1,1,1,162253.9,0
819,0,38,10,0,2,1,0,30498.7,0
673,1,36,5,73088.06,2,0,0,196142.26,0
656,0,27,3,150905.03,2,1,0,16998.72,0
574,0,28,7,0,2,0,0,185660.3,0
679,1,60,6,0,2,1,1,77331.77,0
558,1,32,4,108235.91,1,1,1,143783.28,0
414,1,38,8,0,1,0,1,77661.12,1
721,0,37,1,0,2,1,0,70810.8,0
597,0,39,8,162532.14,3,1,0,36051.46,1
698,0,40,0,92053.44,1,1,1,143681.83,0
586,0,28,5,0,3,1,0,170487.4,1
649,0,31,2,0,2,1,0,15200.61,0
459,1,46,7,110356.42,1,1,0,4969.13,1
718,1,27,2,0,2,0,0,26229.24,0
655,0,34,4,109783.69,2,1,0,134034.32,0
592,1,37,4,212692.97,1,0,0,176395.02,0
634,1,37,1,89696.84,2,1,1,193179.88,0
763,1,67,9,148564.66,1,0,1,87236.4,0
665,0,55,8,136354.16,1,1,1,93769.89,0
788,0,39,3,135139.33,1,0,1,113086.08,0
569,0,42,9,146100.75,1,1,0,32574.01,1
726,0,56,8,123110.9,3,0,1,130113.78,1
564,0,44,3,111760.4,3,1,1,104722.47,1
453,0,38,8,120623.21,1,1,0,129697.99,0
667,1,23,1,0,2,1,0,91573.19,0
670,1,30,3,133446.34,1,0,0,3154.95,0
623,0,48,1,108076.33,1,1,0,118855.26,1
571,1,32,5,131354.25,1,1,0,125256.53,0
641,0,37,7,62974.64,2,0,1,39016.43,0
551,0,30,2,143340.44,1,1,0,145796.49,0
650,1,41,3,128808.65,3,0,0,113677.53,1
649,0,41,2,125785.23,1,1,1,70523.92,0
689,1,22,4,136444.25,1,1,0,51980.25,1
694,1,38,7,121527.4,1,1,0,113481.02,0
655,1,52,9,144696.75,1,1,1,49025.79,0
401,1,48,8,128140.17,1,1,0,175753.55,1
599,1,25,6,120383.41,1,1,1,24903.09,0
481,0,57,9,0,3,1,1,169719.35,1
698,0,31,8,185078.26,1,0,0,115337.74,1
480,0,28,6,0,2,0,0,48131.92,0
492,1,29,1,144591.96,1,1,1,196293.76,0
444,0,45,4,0,2,1,0,161653.5,1
624,1,36,6,0,2,0,0,84635.64,0
709,1,37,7,0,1,1,0,159486.76,0
719,1,28,3,106070.29,2,1,1,183893.31,0
598,0,27,10,171283.91,1,1,1,84136.12,0
580,0,38,1,128218.47,1,1,0,125953.83,1
559,1,29,1,0,2,0,0,155639.76,0
850,1,51,3,109799.55,2,1,1,12457.76,1
758,0,61,8,125397.21,1,1,0,182184.09,1
733,1,38,9,111347.37,2,0,1,194872.97,0
732,0,61,9,94867.18,2,1,1,157527.6,1
821,0,37,5,106453.53,2,0,1,127413,0
640,1,43,7,132412.38,1,0,0,69584.3,1
511,0,40,9,124401.6,1,1,0,198814.24,1
805,1,46,6,118022.06,3,1,0,162643.15,1
540,1,39,1,82531.11,1,1,0,114092.52,0
705,1,44,0,184552.12,1,1,0,68860.3,1
535,0,45,2,0,2,0,1,170621.55,0
646,1,52,8,59669.43,1,0,0,172495.81,1
579,1,28,6,150329.15,1,1,0,145558.42,0
769,1,51,9,156773.78,2,1,0,40257.79,0
498,1,29,8,127864.26,1,1,1,46677.9,0
774,1,53,4,113709.28,1,1,1,153887.93,1
705,0,43,7,79974.55,1,1,1,103108.33,0
688,0,51,5,0,1,1,0,91624.11,1
592,1,38,0,0,1,1,0,65986.48,1
654,1,42,7,99263.09,1,1,1,67607.9,0
695,0,34,9,0,2,1,1,67502.12,0
758,0,52,7,125095.94,1,1,0,171189.83,1
694,1,37,1,95668.82,2,1,0,100335.55,0
668,0,59,5,120170.07,1,0,1,50454.8,0
628,1,32,9,149136.31,2,1,1,16402.11,0
527,1,33,9,132168.28,1,0,0,98734.15,0
582,1,20,4,0,1,1,1,55763.66,0
850,1,30,9,121535.18,1,0,0,40313.47,0
653,1,35,6,116662.96,2,1,1,23864.21,0
528,1,40,4,0,2,1,0,25399.7,0
513,1,48,2,0,1,1,1,114709.13,1
606,1,35,2,132164.26,1,0,1,164815.59,0
599,1,45,10,103583.05,1,1,0,132127.69,1
529,1,38,7,99842.5,2,1,0,90256.06,1
603,0,48,5,0,1,1,0,100478.6,1
609,1,40,6,0,2,1,1,97416.34,0
487,1,53,4,199689.49,1,1,1,24207.86,1
432,0,45,3,110219.14,1,1,0,43046.7,1
534,1,51,3,0,2,0,1,20856.31,0
674,1,45,7,142072.02,1,1,0,37013.29,0
525,0,25,6,0,2,1,0,89566.64,0
755,0,43,9,0,2,1,0,18066.69,0
559,0,27,1,0,1,0,1,1050.33,0
545,1,36,8,73211.12,2,1,0,89587.34,1
707,0,55,1,0,2,0,1,54409.48,0
671,1,38,0,92674.94,2,1,0,3647.57,0
439,1,52,3,96196.24,4,1,0,198874.52,1
657,1,67,5,119785.47,2,1,1,107534.32,0
487,0,36,1,140137.15,1,1,0,194073.33,0
750,0,52,6,107467.56,1,1,0,126233.18,1
694,0,37,8,98218.04,2,1,0,182354.46,1
559,0,38,8,95139.41,1,1,1,86575.46,0
660,1,42,5,0,2,1,0,115509.59,0
594,0,31,9,0,1,0,1,5719.11,0
586,1,34,5,168094.01,1,0,0,20058.61,0
657,1,50,9,0,2,0,0,37171.46,0
531,1,31,3,0,1,1,1,42589.33,0
782,0,33,2,94493.03,1,0,1,101866.39,0
696,1,52,6,139781.06,1,1,0,27445.4,1
626,0,26,8,148610.41,3,0,1,104502.02,1
568,0,47,7,0,2,1,1,45978.39,0
594,1,38,6,63176.44,2,1,1,14466.08,0
596,1,33,2,139451.67,1,0,0,63142.12,0
699,1,32,1,123906.22,3,1,1,127443.82,1
604,1,28,7,0,2,0,0,58595.64,0
489,0,52,1,131441.51,1,1,0,37240.11,1
651,1,56,2,0,1,1,0,114522.68,1
698,1,57,6,136325.48,2,1,1,72549.27,1
578,0,38,4,113150.44,2,1,0,176712.59,1
696,0,33,4,0,2,1,1,73371.65,0
685,1,34,6,83264.28,1,0,0,9663.28,0
717,0,76,9,138489.66,1,1,1,68400.14,0
668,0,39,0,122104.79,1,1,0,112946.67,1
744,1,32,4,96106.83,1,1,1,79812.77,0
688,0,54,9,0,1,1,0,191212.63,1
631,1,33,7,0,1,1,1,58043.02,1
687,1,35,8,100988.39,2,1,0,22247.27,0
730,1,27,5,0,2,1,1,116081.93,0
533,0,39,2,0,1,0,1,73669.94,1
678,0,41,9,0,1,0,0,13160.03,0
835,1,20,4,124365.42,1,0,0,180197.74,1
774,1,36,7,103688.19,1,0,1,118971.74,0
620,0,29,1,138740.24,2,0,0,154700.61,0
763,1,31,7,143966.3,2,1,1,140262.96,1
650,0,43,6,0,2,1,1,16301.91,0
686,0,41,10,0,1,1,1,144272.71,1
530,1,25,9,162560.32,1,1,0,64129.03,0
550,1,38,9,140278.99,3,1,1,171457.06,1
721,1,46,1,115764.32,2,0,0,102950.79,0
511,1,45,5,68375.27,1,1,0,193160.25,1
579,0,39,5,117833.3,3,0,0,5831,1
696,0,36,7,0,2,1,1,82298.59,0
815,1,45,7,0,1,0,1,52885.23,1
641,1,42,9,132657.55,1,1,0,35367.19,0
591,0,56,9,128882.49,1,1,1,196241.94,1
565,1,59,9,69129.59,1,1,1,170705.53,0
505,0,45,9,131355.3,3,1,0,195395.33,1
580,0,35,1,102097.33,1,0,1,168285.85,0
850,0,41,3,99945.93,2,1,0,71179.31,0
616,1,39,2,121704.32,2,1,0,55556.3,0
840,1,30,8,136291.71,1,1,0,54113.38,0
676,0,26,1,108348.66,1,0,0,60231.74,1
689,1,47,1,93871.95,3,1,0,156878.42,1
703,0,45,1,0,1,1,0,182784.11,1
584,1,49,8,172713.44,1,1,0,113860.81,0
810,0,51,5,0,2,0,1,184524.74,0
745,0,59,8,0,1,1,1,36124.98,0
625,0,39,3,130786.92,1,0,1,121316.07,0
525,1,33,1,112833.35,1,0,1,175178.56,0
696,0,43,4,0,2,1,1,66406.37,0
786,0,32,2,104336.43,2,0,0,59559.81,0
580,1,55,6,104305.74,1,0,1,175750.21,0
596,1,47,5,140187.1,2,1,1,174311.3,0
683,1,39,4,0,2,1,0,171716.81,0
747,0,45,1,114959.12,1,1,0,189362.39,1
602,1,33,5,164704.38,1,0,1,180716.1,1
779,1,62,10,119096.55,1,0,1,116977.89,0
666,1,47,2,0,1,1,0,35046.97,1
526,1,30,8,0,1,1,0,36251,0
849,0,41,9,115465.28,1,1,0,103174.5,0
471,0,27,4,0,2,1,0,122642.09,0
590,0,29,2,166930.76,2,1,0,122487.73,0
571,0,38,6,107193.82,2,0,0,38962.94,0
618,1,39,2,91068.56,1,1,0,26578.69,0
774,0,42,3,137781.65,1,0,0,199316.19,0
676,1,20,1,80569.73,1,0,0,68621.98,0
678,0,22,4,174852.89,1,1,1,28149.06,0
495,0,45,3,89158.94,3,1,0,135169.76,1
770,1,36,2,89800.14,1,1,1,105922.69,0
817,1,45,9,101207.75,1,0,0,88211.12,1
659,1,43,1,106086.42,2,1,0,26900.63,0
693,1,21,1,0,2,1,1,3494.02,0
744,1,47,9,0,2,1,0,113163.17,0
835,0,29,10,130420.2,2,0,0,106276.55,0
649,1,29,2,45022.23,1,1,1,173495.77,0
658,0,31,3,133003.03,1,0,1,146339.27,1
784,1,48,7,0,2,1,1,182609.97,0
783,0,37,1,136689.66,1,1,0,197890.65,0
791,0,44,5,0,2,1,1,123977.86,1
607,1,35,2,0,2,1,1,114190.3,0
680,1,33,1,123082.08,1,1,0,134960.98,0
631,0,33,8,0,2,0,0,117374.22,0
569,0,43,7,0,2,1,1,77703.19,0
584,1,33,3,88311.48,2,1,1,177651.38,0
666,1,43,7,137780.74,2,1,1,119100.05,1
674,1,32,2,0,2,1,0,140579.17,0
798,1,32,7,0,2,0,1,37731.95,0
614,0,44,6,118715.86,1,1,0,133591.11,1
527,0,36,6,0,2,1,1,102280.29,0
757,0,34,1,129398.01,2,0,0,44965.44,0
483,0,44,5,136836.49,1,1,0,192359.9,1
466,1,40,4,91592.06,1,1,0,141210.18,1
734,0,54,3,0,1,1,0,130805.54,1
734,0,43,3,55853.33,2,0,1,94811.85,1
627,1,41,5,100880.76,1,0,1,134665.25,0
480,0,25,3,174330.35,2,0,0,181647.13,0
613,1,59,8,91415.76,1,0,0,27965,1
476,1,30,3,134366.42,1,1,0,68343.53,0
763,1,32,9,160680.41,1,1,0,30886.35,0
640,0,29,3,0,2,1,0,2743.69,0
655,0,47,10,0,2,1,0,167778.62,0
678,0,28,4,0,2,1,1,144423.17,1
597,0,30,2,119370.11,1,1,1,182726.22,1
560,0,28,1,0,2,1,1,120880.72,0
850,0,47,10,134381.52,1,0,0,26812.89,1
546,0,74,8,114888.74,2,1,1,66732.63,1
698,0,40,7,105061.74,3,1,0,107815.31,1
619,0,40,10,0,1,1,1,147093.84,1
753,0,39,7,155062.8,1,1,1,16460.77,0
721,1,43,3,88798.34,1,0,0,45610.63,0
451,1,33,6,0,2,1,0,184954.11,0
680,0,51,5,143139.87,1,0,0,47795.43,1
634,1,27,3,107027.52,1,1,0,173425.68,0
676,1,29,4,140720.93,1,1,0,36221.18,0
760,1,39,6,178585.46,1,1,0,67131.3,1
776,1,33,8,115130.34,1,0,0,129525.5,1
631,1,37,9,131519.49,2,1,1,51752.18,0
795,0,56,5,0,1,1,0,35418.69,1
648,0,39,3,126935.98,2,0,1,57995.74,0
615,1,39,4,133707.09,1,1,1,108152.75,0
664,1,48,10,0,1,1,0,140173.17,1
756,1,60,2,0,1,1,1,166513.49,1
710,0,24,2,110407.44,2,0,0,15832.43,1
697,0,76,7,0,2,0,1,188772.45,0
619,0,41,8,142015.76,2,1,0,114323.66,0
648,1,55,1,81370.07,1,0,1,181534.04,0
482,0,48,2,69329.47,1,0,0,102640.52,1
548,0,28,8,116755.5,2,1,1,158585.17,1
648,0,39,6,130694.89,2,1,1,153955.38,1
643,0,34,8,117451.47,1,1,0,65374.86,0
644,0,40,9,137285.26,4,1,0,77063.63,1
692,0,41,8,130701.29,1,1,0,59354.24,1
574,1,34,5,0,2,0,0,28269.86,0
643,0,31,3,167949.48,1,1,0,143162.34,0
608,1,34,7,86656.13,1,0,1,59890.29,0
649,0,37,8,114737.26,1,1,1,106655.88,1
555,1,62,4,119817.33,1,0,1,43507.1,1
637,0,48,7,130806.99,2,1,1,132005.85,1
675,0,49,0,0,1,1,1,80496.71,1
677,1,40,5,0,2,1,0,88947.56,0
850,0,35,2,80931.75,1,0,0,12639.67,1
815,0,56,3,0,3,1,1,94248.16,1
665,1,32,1,132178.67,1,0,0,11865.76,0
485,0,27,3,0,2,1,0,141449.86,0
586,0,35,7,164769.02,3,1,0,119814.25,1
678,0,60,10,117738.81,1,1,0,147489.76,1
669,0,43,1,160474.59,1,1,1,95963.14,0
667,1,55,9,154393.43,1,1,1,137674.96,1
652,0,45,9,110827.49,1,1,1,153383.54,1
516,0,45,8,109044.3,1,0,1,115818.16,0
585,0,28,6,105795.9,1,1,1,41219.09,0
554,1,66,8,0,2,1,1,116747.62,0
659,0,49,1,0,1,1,0,116249.72,1
697,1,29,0,172693.54,1,0,0,141798.98,0
599,1,36,4,0,2,0,0,13210.56,0
548,0,46,1,0,1,1,1,104469.06,1
547,1,50,3,81290.02,3,0,1,177747.03,1
850,0,42,8,0,1,1,0,19632.64,1
515,1,60,9,113715.36,1,1,0,18424.24,1
607,1,36,8,143421.74,1,1,0,97879.02,0
606,0,53,1,109330.06,1,1,1,75860.01,0
611,1,35,10,0,1,1,1,23598.23,1
572,1,33,9,68193.72,1,1,0,19998.31,0
579,1,31,6,139729.54,1,0,1,135815.38,0
663,1,36,10,0,2,1,0,136349.55,0
645,0,41,2,138881.04,1,1,0,129936.53,1
850,0,32,0,116968.91,1,0,0,175094.62,0
584,0,66,5,0,1,1,0,49553.38,1
559,0,34,5,68999.66,2,1,1,66879.27,0
595,1,36,6,85768.42,1,1,1,24802.77,0
527,1,47,1,0,1,1,0,21312.16,1
673,0,32,0,0,1,1,1,72873.33,0
675,1,54,6,0,1,1,0,110273.84,1
580,1,50,0,125647.36,1,1,0,57541.08,1
621,0,31,8,100375.39,1,1,1,90384.26,0
815,1,24,7,171922.72,1,0,1,178028.96,0
514,0,45,3,109032.23,1,0,1,155407.21,1
638,1,57,6,0,1,1,0,33676.48,1
516,1,35,5,128653.59,1,1,0,127558.26,0
734,1,37,3,80387.81,1,0,1,77272.62,0
611,1,58,8,0,2,0,1,107665.68,1
850,1,43,0,108508.82,3,1,0,184044.8,1
552,1,50,4,121175.56,1,1,0,117505.07,1
507,0,29,4,89349.47,2,0,0,180626.68,0
735,1,38,7,86131.71,2,0,0,93478.96,0
688,0,33,2,0,1,0,0,27557.18,1
614,1,51,3,0,2,1,1,5552.37,0
511,1,48,6,149726.08,1,0,0,88307.87,1
447,1,43,2,0,2,1,0,33879.26,1
707,0,40,3,109628.44,1,1,0,189366.03,0
690,1,54,5,0,1,1,0,12847.61,1
728,0,59,4,0,1,1,1,163365.85,1
560,0,43,4,95140.44,2,1,0,123181.44,1
629,0,31,6,0,1,1,1,16447.6,1
794,0,54,1,75900.84,1,1,1,192154.66,0
640,1,44,7,111833.47,1,1,0,67202.74,0
583,0,57,3,238387.56,1,0,1,147964.99,1
635,0,48,4,81556.89,2,1,0,191914.37,0
814,1,48,9,136596.85,1,1,1,185791.9,0
735,0,43,9,98807.45,1,0,0,184570.04,1
693,1,37,1,0,2,1,1,82867.55,0
693,0,28,8,0,2,1,1,158545.25,0
528,1,39,0,127631.62,1,0,1,22197.8,1
825,1,34,9,0,2,1,1,31933.06,0
677,1,28,0,143988,2,1,0,8755.69,1
653,1,34,5,118838.75,1,1,1,52820.13,0
593,1,35,4,161637.75,1,1,1,20008.46,0
632,0,44,3,133793.89,1,1,1,34607.14,1
654,0,40,3,0,2,1,0,167889.1,0
523,0,28,2,121164.11,1,1,1,59938.81,0
608,0,63,3,139529.93,2,1,1,175696.16,1
527,0,25,6,0,2,0,1,96758.58,0
666,1,53,5,64646.7,1,1,0,128019.48,1
779,1,71,3,0,2,1,1,146895.36,1
